date,open,high,low,close,Volume
9/12/1992,19.54976122,19.54976122,19.11044047,19.11044047,451000
11/12/1992,19.03722012,19.11044047,18.96399976,19.03722012,278000
14/12/1992,19.18366083,19.18366083,18.96399976,19.11044047,105000
15/12/1992,19.11044047,19.11044047,18.96399976,19.11044047,111000
16/12/1992,19.11044047,19.11044047,19.03722012,19.11044047,252000
17/12/1992,19.11044047,19.11044047,19.11044047,19.11044047,139000
18/12/1992,19.11044047,19.11044047,18.96399976,19.03722012,245000
21/12/1992,19.03722012,19.03722012,18.96399976,19.03722012,366000
22/12/1992,19.03722012,19.18366083,18.96399976,19.03722012,223000
23/12/1992,19.03722012,19.11044047,18.96399976,19.11044047,424000
24/12/1992,19.03722012,19.11044047,18.96399976,19.03722012,371000
25/12/1992,19.03722012,19.11044047,18.96399976,18.96399976,214000
28/12/1992,19.03722012,19.54976122,18.96399976,19.54976122,223000
29/12/1992,19.33010015,19.62298018,19.18366083,19.62298018,27000
30/12/1992,19.33010015,19.9158616,19.11044047,19.76942089,283000
4/1/1993,19.11044047,19.4033205,19.11044047,19.25687979,50000
5/1/1993,19.33010015,19.33010015,19.18366083,19.18366083,133000
6/1/1993,19.25687979,19.33010015,19.18366083,19.18366083,744000
7/1/1993,19.18366083,19.18366083,18.96399976,18.96399976,932000
8/1/1993,18.96399976,19.47654086,18.96399976,19.25687979,639000
11/1/1993,19.54976122,19.54976122,18.96399976,19.03722012,152000
12/1/1993,19.03722012,19.11044047,18.96399976,18.96399976,383000
13/1/1993,19.03722012,19.33010015,19.03722012,19.11044047,151000
14/1/1993,19.03722012,19.84264125,19.03722012,19.54976122,669000
15/1/1993,19.25687979,19.47654086,19.03722012,19.03722012,204000
18/1/1993,18.96399976,19.03722012,18.74434009,18.74434009,505000
19/1/1993,18.81756044,19.18366083,18.81756044,19.18366083,881000
20/1/1993,19.25687979,19.25687979,19.03722012,19.03722012,81000
21/1/1993,19.25687979,19.4033205,19.18366083,19.18366083,482000
22/1/1993,19.18366083,19.25687979,19.03722012,19.11044047,540000
25/1/1993,19.18366083,19.25687979,19.03722012,19.03722012,226000
26/1/1993,19.11044047,19.25687979,18.96399976,18.96399976,540000
27/1/1993,19.03722012,19.03722012,18.52467902,18.59789937,898000
28/1/1993,18.52467902,18.52467902,17.64603893,17.64603893,1544000
29/1/1993,17.57281857,17.8656986,17.42637786,17.8656986,1452000
1/2/1993,18.30501934,18.45146006,17.57281857,18.15857863,302000
2/2/1993,18.01213931,18.30501934,17.8656986,18.30501934,551000
3/2/1993,17.93891896,18.23179899,17.93891896,17.93891896,582000
4/2/1993,18.08535967,18.3782397,17.93891896,18.30501934,730000
5/2/1993,18.23179899,18.3782397,18.01213931,18.30501934,211000
8/2/1993,18.3782397,18.8907794,18.3782397,18.8907794,777000
9/2/1993,18.8907794,18.96399976,18.74434009,18.74434009,1410000
10/2/1993,18.74434009,18.81756044,18.45146006,18.52467902,296000
11/2/1993,18.52467902,18.52467902,18.30501934,18.30501934,507000
12/2/1993,18.30501934,18.45146006,18.30501934,18.3782397,912000
15/2/1993,18.3782397,18.52467902,18.3782397,18.45146006,717000
16/2/1993,18.45146006,18.52467902,18.30501934,18.30501934,1647000
17/2/1993,18.30501934,18.30501934,17.57281857,17.57281857,335000
18/2/1993,17.8656986,18.08535967,17.8656986,17.93891896,670000
19/2/1993,17.8656986,18.23179899,17.79247824,18.23179899,90000
22/2/1993,18.08535967,18.08535967,17.93891896,17.93891896,189000
23/2/1993,17.79247824,18.01213931,17.79247824,17.8656986,231000
24/2/1993,17.93891896,17.93891896,17.8656986,17.8656986,111000
25/2/1993,17.8656986,17.8656986,17.06027747,17.06027747,651000
26/2/1993,17.06027747,17.13349783,16.18163738,16.8406178,1927000
1/3/1993,16.47451741,16.47451741,15.30299589,15.30299589,1632000
2/3/1993,15.37621625,15.96197631,15.37621625,15.96197631,709000
3/3/1993,15.66909628,15.74231664,15.30299589,15.37621625,1094000
4/3/1993,15.30299589,15.30299589,14.49757476,14.49757476,2218000
5/3/1993,14.49757476,14.93689551,14.49757476,14.93689551,1365000
9/3/1993,14.86367515,14.86367515,14.64401547,14.79045619,517000
10/3/1993,14.86367515,15.01011586,14.64401547,14.64401547,1737000
11/3/1993,14.79045619,15.01011586,14.79045619,15.01011586,201000
12/3/1993,15.01011586,15.22977554,14.64401547,14.71723583,588000
15/3/1993,14.79045619,14.79045619,14.57079512,14.64401547,566000
16/3/1993,14.4243558,14.64401547,14.4243558,14.57079512,571000
17/3/1993,14.64401547,14.64401547,14.57079512,14.57079512,508000
18/3/1993,14.64401547,14.79045619,14.64401547,14.71723583,235000
19/3/1993,14.79045619,14.93689551,14.79045619,14.93689551,372000
22/3/1993,14.86367515,14.93689551,14.64401547,14.64401547,299000
23/3/1993,14.57079512,15.08333622,14.57079512,14.79045619,267000
24/3/1993,14.71723583,14.79045619,14.49757476,14.79045619,179000
25/3/1993,14.64401547,14.79045619,14.64401547,14.79045619,324000
26/3/1993,14.64401547,14.64401547,14.57079512,14.57079512,683000
29/3/1993,14.64401547,14.71723583,14.57079512,14.64401547,262000
30/3/1993,14.64401547,14.79045619,14.64401547,14.79045619,395000
31/3/1993,14.86367515,14.86367515,14.64401547,14.64401547,330000
1/4/1993,14.79045619,14.79045619,14.64401547,14.71723583,38000
2/4/1993,14.90447745,15.05427177,14.82958029,14.97937461,437000
5/4/1993,14.97937461,15.05427177,14.97937461,14.97937461,797000
7/4/1993,14.97937461,14.97937461,14.90447745,14.90447745,148000
8/4/1993,14.97937461,15.20406466,14.82958029,14.97937461,957000
9/4/1993,14.90447745,14.90447745,14.82958029,14.90447745,458000
15/4/1993,14.97937461,14.97937461,14.90447745,14.97937461,590000
16/4/1993,14.97937461,15.8032405,14.90447745,15.42875614,1649000
19/4/1993,15.5036533,16.85179644,15.42875614,16.62710639,679000
20/4/1993,16.62710639,16.62710639,16.10282771,16.25262203,275000
21/4/1993,16.25262203,16.47731207,16.25262203,16.40241492,435000
22/4/1993,16.47731207,16.47731207,16.25262203,16.25262203,529000
23/4/1993,16.25262203,16.25262203,15.72834334,15.72834334,742000
26/4/1993,15.8032405,15.95303339,15.65344618,15.65344618,329000
27/4/1993,15.57854903,16.02793055,15.57854903,16.02793055,328000
28/4/1993,15.87813766,15.87813766,15.57854903,15.57854903,417000
29/4/1993,15.65344618,15.72834334,15.5036533,15.57854903,473000
30/4/1993,15.57854903,15.57854903,15.20406466,15.27896182,245000
4/5/1993,15.27896182,15.27896182,15.27896182,15.27896182,147000
6/5/1993,15.42875614,15.65344618,15.42875614,15.57854903,546000
7/5/1993,15.57854903,15.65344618,15.42875614,15.42875614,261000
10/5/1993,15.5036533,15.57854903,15.5036533,15.57854903,200000
11/5/1993,15.65344618,15.95303339,15.65344618,15.95303339,174000
12/5/1993,16.02793055,16.25262203,15.95303339,16.02793055,314000
13/5/1993,15.95303339,16.10282771,15.95303339,15.95303339,228000
14/5/1993,16.02793055,16.77689928,16.02793055,16.47731207,2061000
17/5/1993,16.47731207,18.12504385,16.47731207,18.12504385,1913000
18/5/1993,17.97524954,17.97524954,16.32751776,16.32751776,1920000
19/5/1993,15.20406466,15.8032405,15.05427177,15.42875614,1407000
20/5/1993,15.35385898,15.72834334,15.35385898,15.5036533,257000
21/5/1993,15.35385898,15.95303339,15.35385898,15.8032405,676000
24/5/1993,15.72834334,15.8032405,15.42875614,15.57854903,458000
25/5/1993,15.57854903,16.02793055,15.57854903,16.02793055,558000
26/5/1993,15.72834334,16.02793055,15.72834334,15.8032405,178000
27/5/1993,15.87813766,15.95303339,15.72834334,15.95303339,216000
28/5/1993,15.95303339,16.32751776,15.95303339,16.17772487,368000
31/5/1993,16.02793055,16.17772487,16.02793055,16.17772487,291000
1/6/1993,16.02793055,16.25262203,16.02793055,16.10282771,591000
2/6/1993,16.10282771,16.17772487,15.8032405,16.10282771,178000
3/6/1993,15.87813766,16.32751776,15.8032405,16.10282771,542000
7/6/1993,16.10282771,16.10282771,15.87813766,16.02793055,492000
8/6/1993,15.95303339,15.95303339,15.87813766,15.87813766,280000
9/6/1993,15.87813766,16.40241492,15.87813766,16.40241492,346000
10/6/1993,16.40241492,16.77689928,16.32751776,16.77689928,586000
11/6/1993,16.9266936,17.15138365,16.85179644,17.00159076,1055000
14/6/1993,17.15138365,17.45097085,17.00159076,17.2262808,484000
15/6/1993,17.2262808,17.52586801,17.15138365,17.45097085,446000
16/6/1993,17.2262808,17.60076517,17.2262808,17.45097085,152000
17/6/1993,17.45097085,17.52586801,17.45097085,17.52586801,51000
18/6/1993,17.52586801,17.52586801,17.37607512,17.52586801,28000
21/6/1993,17.52586801,17.82545522,17.52586801,17.82545522,795000
22/6/1993,17.90035238,18.42463106,17.90035238,18.42463106,1710000
23/6/1993,18.64932111,19.473187,18.64932111,19.24849695,1827000
24/6/1993,19.17359979,19.39828984,18.57442395,18.64932111,1370000
25/6/1993,18.27483674,18.79911542,18.27483674,18.72421827,342000
28/6/1993,18.72421827,19.02380547,18.72421827,19.02380547,195000
29/6/1993,18.94890831,19.09870263,18.94890831,18.94890831,241000
30/6/1993,18.87401258,18.94890831,18.42463106,18.42463106,198000
2/7/1993,18.42463106,18.57442395,18.19993958,18.3497339,124000
5/7/1993,18.3497339,18.42463106,18.12504385,18.3497339,250000
6/7/1993,18.42463106,18.49952822,18.3497339,18.3497339,500000
7/7/1993,18.3497339,18.64932111,18.3497339,18.64932111,300000
8/7/1993,18.72421827,18.72421827,18.57442395,18.64932111,574000
9/7/1993,18.64932111,19.02380547,18.57442395,18.57442395,668000
12/7/1993,18.57442395,18.72421827,18.49952822,18.49952822,310000
13/7/1993,18.49952822,18.64932111,18.49952822,18.64932111,610000
14/7/1993,18.64932111,18.64932111,18.57442395,18.57442395,604000
15/7/1993,18.49952822,18.49952822,18.42463106,18.42463106,40000
16/7/1993,18.49952822,18.49952822,18.42463106,18.49952822,27000
19/7/1993,18.49952822,18.57442395,18.42463106,18.49952822,41000
20/7/1993,18.42463106,18.42463106,18.3497339,18.3497339,202000
21/7/1993,18.3497339,18.3497339,18.27483674,18.27483674,156000
22/7/1993,18.49952822,18.57442395,18.12504385,18.12504385,358000
23/7/1993,18.05014669,18.05014669,17.75055949,17.82545522,604000
26/7/1993,17.82545522,17.82545522,17.75055949,17.75055949,206000
27/7/1993,17.75055949,18.12504385,17.75055949,18.12504385,489000
28/7/1993,17.97524954,18.64932111,17.97524954,18.42463106,409000
29/7/1993,18.42463106,18.57442395,18.42463106,18.57442395,458000
30/7/1993,18.57442395,18.72421827,18.49952822,18.64932111,910000
2/8/1993,18.57442395,18.94890831,18.57442395,18.94890831,460000
4/8/1993,18.94890831,20.44684577,18.79911542,20.14725857,2536000
5/8/1993,20.22215573,20.22215573,19.69787704,20.07236141,622000
6/8/1993,19.84767136,19.92256852,19.69787704,19.7727742,814000
9/8/1993,19.62298131,19.62298131,19.473187,19.54808416,518000
10/8/1993,19.473187,19.84767136,19.17359979,19.7727742,482000
11/8/1993,19.7727742,19.7727742,19.473187,19.7727742,220000
13/8/1993,19.7727742,19.84767136,19.473187,19.54808416,305000
16/8/1993,19.32339268,19.473187,19.32339268,19.39828984,200000
17/8/1993,19.39828984,19.473187,19.09870263,19.09870263,174000
18/8/1993,19.02380547,19.09870263,19.02380547,19.02380547,479000
19/8/1993,19.09870263,19.17359979,18.94890831,18.94890831,136000
20/8/1993,18.94890831,19.09870263,18.94890831,19.02380547,432000
23/8/1993,18.87401258,18.94890831,18.72421827,18.79911542,436000
24/8/1993,18.72421827,19.39828984,18.72421827,19.39828984,297000
25/8/1993,19.473187,19.62298131,19.32339268,19.32339268,534000
26/8/1993,19.39828984,19.62298131,19.39828984,19.62298131,176000
27/8/1993,19.473187,19.473187,19.39828984,19.39828984,232000
30/8/1993,19.39828984,19.39828984,19.32339268,19.32339268,460000
31/8/1993,19.32339268,19.32339268,19.24849695,19.24849695,560000
1/9/1993,18.64932111,19.32339268,18.57442395,19.24849695,1018000
2/9/1993,19.24849695,19.39828984,19.17359979,19.39828984,120000
3/9/1993,19.473187,21.27071166,19.473187,20.67153725,3904000
6/9/1993,20.67153725,20.82133014,20.37195004,20.52174293,503000
7/9/1993,20.37195004,21.12091878,20.37195004,21.12091878,386000
8/9/1993,21.04602162,21.04602162,20.97112446,20.97112446,415000
9/9/1993,20.59664009,20.97112446,20.59664009,20.82133014,157000
10/9/1993,21.16266375,21.39022015,21.16266375,21.39022015,639000
13/9/1993,21.16266375,21.46607083,20.93510881,21.46607083,397000
14/9/1993,21.23851589,21.6177751,21.23851589,21.6177751,40000
15/9/1993,21.76947936,22.30044139,21.76947936,22.30044139,640000
16/9/1993,22.22458926,22.22458926,21.99703431,21.99703431,247000
17/9/1993,21.99703431,23.05895982,21.99703431,23.05895982,730000
20/9/1993,22.907257,22.907257,22.37629352,22.60384847,194000
21/9/1993,22.6797006,22.6797006,22.37629352,22.45214565,658000
22/9/1993,22.14873857,22.14873857,21.6177751,21.84533005,734000
23/9/1993,21.92118218,22.14873857,21.76947936,21.99703431,264000
24/9/1993,21.99703431,21.99703431,21.84533005,21.84533005,396000
27/9/1993,21.6177751,21.6177751,21.23851589,21.23851589,227000
28/9/1993,21.39022015,21.6177751,21.39022015,21.54192297,100000
29/9/1993,21.54192297,22.22458926,21.54192297,22.22458926,529000
30/9/1993,22.22458926,22.45214565,22.22458926,22.30044139,310000
1/10/1993,22.6797006,23.21066408,22.6797006,23.21066408,1128000
4/10/1993,22.907257,23.51407116,22.907257,23.51407116,922000
5/10/1993,23.66577542,24.27258958,23.66577542,24.12088532,895000
6/10/1993,24.27258958,25.9413307,24.27258958,25.78962643,1365000
7/10/1993,25.78962643,25.9413307,24.72769948,24.72769948,774000
8/10/1993,24.72769948,25.18281227,24.57599811,24.57599811,546000
11/10/1993,24.57599811,26.09303496,24.57599811,26.09303496,1346000
12/10/1993,26.24473633,26.24473633,24.27258958,25.03110801,410000
13/10/1993,25.03110801,25.33451654,24.42429385,24.72769948,1190000
14/10/1993,24.72769948,24.87940374,24.42429385,24.57599811,355000
15/10/1993,24.72769948,25.03110801,24.12088532,24.42429385,519000
18/10/1993,24.42429385,25.18281227,24.42429385,24.42429385,918000
19/10/1993,24.27258958,25.33451654,24.27258958,25.18281227,848000
20/10/1993,25.18281227,25.33451654,25.03110801,25.03110801,216000
21/10/1993,25.03110801,25.03110801,24.57599811,24.57599811,356000
22/10/1993,24.57599811,24.72769948,24.42429385,24.57599811,153000
26/10/1993,24.57599811,24.72769948,24.27258958,24.72769948,530000
27/10/1993,24.72769948,25.78962643,24.72769948,25.78962643,609000
28/10/1993,25.78962643,28.36859023,25.78962643,28.36859023,2332000
29/10/1993,29.27881003,30.34073698,28.36859023,28.36859023,422000
1/11/1993,28.82370013,29.58221856,28.36859023,28.97540439,818000
2/11/1993,28.97540439,29.43051429,28.06518171,28.5202916,894000
3/11/1993,28.82370013,30.03732845,25.78962643,25.78962643,2593000
4/11/1993,25.78962643,26.54814486,25.78962643,26.39644059,475000
5/11/1993,27.30666328,27.30666328,25.03110801,26.09303496,241000
8/11/1993,26.09303496,27.30666328,26.09303496,27.30666328,274000
9/11/1993,27.61007181,27.61007181,27.15495902,27.15495902,321000
10/11/1993,27.15495902,27.15495902,26.85155338,27.15495902,333000
11/11/1993,27.30666328,29.73392282,27.30666328,28.82370013,1656000
12/11/1993,28.82370013,29.12710866,28.21688597,28.67199587,568000
15/11/1993,28.5202916,28.97540439,28.36859023,28.5202916,362000
16/11/1993,28.06518171,28.21688597,28.06518171,28.06518171,148000
17/11/1993,28.21688597,28.5202916,28.21688597,28.36859023,113000
18/11/1993,28.36859023,29.58221856,28.36859023,29.43051429,699000
19/11/1993,29.27881003,29.58221856,27.45836755,29.43051429,534000
22/11/1993,29.27881003,29.27881003,26.85155338,28.36859023,616000
23/11/1993,28.36859023,28.36859023,27.76177318,28.36859023,238000
24/11/1993,28.5202916,28.67199587,28.21688597,28.67199587,683000
25/11/1993,28.5202916,28.82370013,28.5202916,28.82370013,547000
26/11/1993,28.82370013,28.97540439,28.5202916,28.5202916,672000
29/11/1993,28.36859023,28.67199587,28.36859023,28.5202916,527000
30/11/1993,28.67199587,28.82370013,28.67199587,28.67199587,261000
1/12/1993,28.82370013,29.73392282,28.82370013,29.73392282,2001000
2/12/1993,30.03732845,30.94755114,30.03732845,30.94755114,2211000
3/12/1993,30.94755114,31.0992554,30.49244124,31.0992554,732000
7/12/1993,31.85777383,33.98162484,31.5543653,33.98162484,998000
8/12/1993,33.98162484,34.89184753,33.22310641,33.37481068,1495000
9/12/1993,34.1333291,34.588439,33.6782192,34.588439,724000
13/12/1993,34.89184753,35.04355179,34.1333291,34.1333291,1026000
14/12/1993,34.1333291,34.1333291,33.37481068,33.6782192,814000
15/12/1993,33.6782192,34.1333291,33.52651494,34.1333291,571000
16/12/1993,34.1333291,34.43673763,33.82992058,33.98162484,381000
17/12/1993,34.1333291,34.43673763,30.64414551,30.64414551,861000
20/12/1993,33.6782192,33.6782192,32.91970078,32.91970078,116000
21/12/1993,33.07140215,33.07140215,32.61629225,32.76799652,1150000
22/12/1993,32.91970078,33.07140215,32.91970078,32.91970078,387000
23/12/1993,33.07140215,34.1333291,33.07140215,33.22310641,1059000
24/12/1993,33.6782192,34.28503337,33.6782192,33.6782192,1262000
27/12/1993,33.82992058,34.1333291,33.6782192,33.82992058,411000
28/12/1993,33.82992058,34.1333291,33.82992058,34.1333291,235000
29/12/1993,34.1333291,35.34695742,34.1333291,34.89184753,1615000
30/12/1993,35.19525605,35.19525605,34.43673763,34.89184753,1326000
4/1/1994,34.74014326,36.7122929,34.74014326,36.40888438,862000
5/1/1994,36.25718011,36.40888438,35.04355179,35.04355179,1185000
6/1/1994,35.04355179,35.19525605,33.07140215,33.07140215,937000
7/1/1994,33.07140215,33.07140215,30.34073698,30.34073698,5319000
10/1/1994,30.94755114,32.16118236,30.79584688,30.79584688,1515000
11/1/1994,31.85777383,33.82992058,31.85777383,32.61629225,2104000
12/1/1994,32.61629225,32.61629225,29.43051429,30.94755114,1615000
13/1/1994,30.49244124,32.61629225,29.73392282,32.61629225,1505000
14/1/1994,32.61629225,33.22310641,31.0992554,33.22310641,777000
17/1/1994,32.46458799,32.61629225,31.85777383,32.00947809,610000
18/1/1994,32.00947809,32.61629225,32.00947809,32.46458799,351000
19/1/1994,32.76799652,32.76799652,31.85777383,32.16118236,496000
20/1/1994,31.85777383,32.00947809,30.79584688,32.00947809,427000
21/1/1994,32.16118236,32.46458799,32.00947809,32.46458799,1357000
24/1/1994,32.46458799,32.61629225,32.46458799,32.46458799,307000
25/1/1994,32.61629225,33.37481068,32.46458799,32.46458799,927000
26/1/1994,32.46458799,32.61629225,32.31288373,32.31288373,556000
27/1/1994,32.46458799,33.07140215,32.46458799,33.07140215,344000
28/1/1994,33.37481068,33.98162484,32.76799652,33.98162484,1040000
31/1/1994,33.98162484,34.1333291,33.82992058,34.1333291,302000
1/2/1994,34.1333291,34.28503337,33.98162484,33.98162484,460000
2/2/1994,33.98162484,34.588439,33.82992058,34.588439,1138000
3/2/1994,34.588439,35.34695742,34.588439,35.34695742,690000
4/2/1994,35.34695742,36.56058864,35.04355179,35.65036595,1230000
7/2/1994,34.74014326,34.74014326,33.82992058,34.74014326,924000
8/2/1994,35.04355179,36.25718011,34.74014326,34.74014326,1408000
9/2/1994,34.74014326,36.56058864,34.74014326,36.10547585,1494000
10/2/1994,36.10547585,38.83614391,36.10547585,37.31910706,1944000
11/2/1994,37.31910706,39.29125381,37.31910706,38.83614391,1214000
14/2/1994,38.83614391,39.97392155,38.83614391,39.06369886,842000
15/2/1994,37.77421696,39.06369886,37.6225127,38.83614391,707000
16/2/1994,38.83614391,39.06369886,38.38103112,38.83614391,317000
17/2/1994,38.83614391,38.83614391,37.92592122,38.60858896,514000
18/2/1994,38.60858896,38.83614391,37.77421696,38.60858896,662000
21/2/1994,37.77421696,38.15347617,37.6225127,37.77421696,180000
22/2/1994,37.77421696,38.60858896,37.77421696,38.38103112,355000
23/2/1994,38.38103112,38.83614391,37.6225127,37.77421696,1046000
24/2/1994,37.47081133,37.47081133,36.40888438,36.7122929,1227000
28/2/1994,36.86399427,36.86399427,34.74014326,35.34695742,850000
1/3/1994,35.65036595,35.95377448,35.34695742,35.34695742,170000
2/3/1994,34.74014326,34.74014326,34.1333291,34.74014326,808000
3/3/1994,34.74014326,34.89184753,34.588439,34.89184753,705000
4/3/1994,34.89184753,35.19525605,34.588439,35.19525605,666000
7/3/1994,35.34695742,36.10547585,35.34695742,35.80207021,812000
8/3/1994,35.65036595,36.10547585,35.65036595,35.95377448,368000
9/3/1994,35.95377448,36.10547585,35.80207021,35.95377448,353000
10/3/1994,35.80207021,36.40888438,35.80207021,36.40888438,548000
11/3/1994,35.80207021,36.56058864,34.89184753,36.56058864,815000
14/3/1994,36.25718011,36.25718011,35.95377448,35.95377448,523000
15/3/1994,35.95377448,36.25718011,35.49866169,35.49866169,897000
16/3/1994,35.49866169,35.95377448,35.49866169,35.80207021,244000
17/3/1994,35.65036595,35.65036595,34.89184753,34.89184753,907000
18/3/1994,34.89184753,34.89184753,33.37481068,33.82992058,736000
21/3/1994,33.52651494,33.52651494,32.91970078,32.91970078,592000
22/3/1994,32.76799652,33.52651494,32.76799652,33.22310641,395000
23/3/1994,33.82992058,34.588439,33.52651494,34.588439,982000
24/3/1994,37.01569854,37.01569854,34.588439,35.95377448,462000
25/3/1994,35.95377448,37.01569854,35.49866169,37.01569854,636000
28/3/1994,36.25718011,36.25718011,35.34695742,35.49866169,352000
29/3/1994,35.65036595,35.65036595,35.65036595,35.65036595,25000
30/3/1994,35.65036595,35.80207021,35.65036595,35.65036595,431000
31/3/1994,35.49866169,35.65036595,34.89184753,35.04355179,638000
1/4/1994,34.74014326,34.74014326,34.43673763,34.43673763,297000
4/4/1994,34.43673763,34.43673763,33.98162484,33.98162484,263000
5/4/1994,33.82992058,33.98162484,33.6782192,33.6782192,591000
7/4/1994,33.98162484,35.04355179,33.82992058,34.28503337,387000
8/4/1994,34.43673763,35.49866169,34.43673763,35.49866169,12000
11/4/1994,35.49866169,35.65036595,35.04355179,35.19525605,342000
15/4/1994,35.34695742,36.56058864,35.34695742,36.56058864,283000
18/4/1994,37.1674028,37.47081133,37.01569854,37.31910706,626000
19/4/1994,37.31910706,37.31910706,37.01569854,37.31910706,757000
20/4/1994,37.31910706,37.31910706,36.40888438,36.56058864,517000
21/4/1994,36.10547585,36.10547585,35.19525605,35.65036595,196000
22/4/1994,35.49866169,36.40888438,35.34695742,35.65036595,258000
25/4/1994,35.49866169,35.80207021,35.49866169,35.65036595,37000
26/4/1994,35.65036595,35.80207021,34.43673763,35.49866169,258000
27/4/1994,35.04355179,36.10547585,35.04355179,36.10547585,143000
28/4/1994,35.80207021,35.80207021,35.49866169,35.49866169,147000
29/4/1994,35.84330872,35.84330872,35.84330872,35.84330872,11000
3/5/1994,35.6901316,35.99648584,35.6901316,35.99648584,12000
4/5/1994,35.84330872,35.99648584,35.5369574,35.6901316,100000
6/5/1994,35.6901316,35.6901316,35.07742604,35.6901316,439000
9/5/1994,35.07742604,35.23060316,34.92424892,35.23060316,25000
10/5/1994,34.92424892,35.07742604,34.77107473,34.92424892,349000
11/5/1994,34.92424892,35.07742604,34.92424892,34.92424892,125000
12/5/1994,34.92424892,35.07742604,34.92424892,35.07742604,28000
13/5/1994,35.23060316,35.99648584,35.23060316,35.99648584,16000
16/5/1994,36.14966296,36.76236852,36.14966296,36.76236852,63000
17/5/1994,36.76236852,37.37507408,36.76236852,37.37507408,411000
18/5/1994,37.22189696,38.29413387,37.22189696,37.37507408,280000
19/5/1994,37.5282512,38.29413387,37.06872276,37.5282512,93000
20/5/1994,37.5282512,37.98777963,37.37507408,37.68142832,332000
23/5/1994,37.68142832,37.68142832,37.22189696,37.22189696,58000
25/5/1994,37.22189696,37.5282512,37.22189696,37.5282512,929000
26/5/1994,38.52389809,40.36201769,38.52389809,40.36201769,1102000
27/5/1994,40.59178191,43.11919416,40.59178191,41.74060592,1247000
30/5/1994,41.74060592,42.4299015,40.36201769,41.97037014,1154000
31/5/1994,41.5108417,41.74060592,40.59178191,40.59178191,465000
1/6/1994,40.36201769,41.97037014,40.36201769,41.74060592,109000
2/6/1994,41.74060592,41.97037014,40.82154613,41.05131034,1053000
3/6/1994,41.05131034,41.28107748,41.05131034,41.28107748,386000
6/6/1994,41.28107748,41.74060592,41.28107748,41.74060592,257000
7/6/1994,41.74060592,42.20013436,41.5108417,41.5108417,239000
8/6/1994,41.5108417,41.74060592,41.28107748,41.74060592,142000
9/6/1994,42.20013436,42.88942994,41.97037014,42.65966572,683000
10/6/1994,42.65966572,42.88942994,42.4299015,42.65966572,1076000
13/6/1994,42.65966572,42.88942994,42.4299015,42.88942994,155000
14/6/1994,42.65966572,43.11919416,42.65966572,42.65966572,237000
15/6/1994,42.65966572,42.65966572,41.97037014,42.65966572,219000
16/6/1994,41.97037014,42.65966572,41.97037014,42.4299015,463000
17/6/1994,42.4299015,42.65966572,41.97037014,42.65966572,384000
20/6/1994,42.65966572,42.65966572,42.20013436,42.4299015,195000
21/6/1994,42.20013436,42.20013436,41.74060592,41.74060592,350000
22/6/1994,41.74060592,42.20013436,41.5108417,42.20013436,402000
23/6/1994,42.20013436,42.20013436,41.74060592,42.20013436,396000
24/6/1994,42.20013436,42.20013436,39.67272211,40.82154613,1222000
27/6/1994,39.90248633,40.13225347,38.52389809,38.98342945,577000
28/6/1994,39.21319367,39.44295789,38.75366231,38.98342945,206000
29/6/1994,38.98342945,40.36201769,38.98342945,39.90248633,277000
30/6/1994,42.4299015,42.88942994,41.5108417,41.74060592,341000
4/7/1994,41.5108417,42.20013436,41.05131034,42.20013436,305000
5/7/1994,42.20013436,42.88942994,42.20013436,42.88942994,237000
6/7/1994,42.65966572,44.03825395,42.65966572,43.80848974,510000
7/7/1994,43.80848974,44.26801817,43.34895838,44.26801817,270000
8/7/1994,43.80848974,43.80848974,42.4299015,43.34895838,100000
11/7/1994,39.90248633,42.20013436,39.44295789,42.20013436,87000
12/7/1994,42.20013436,42.20013436,41.5108417,41.97037014,332000
13/7/1994,41.97037014,42.88942994,41.97037014,42.4299015,415000
14/7/1994,42.65966572,43.57872552,42.4299015,43.11919416,299000
15/7/1994,44.72754953,45.87637355,43.11919416,45.87637355,1631000
18/7/1994,46.10613777,47.25496178,46.10613777,47.02519757,756000
19/7/1994,46.33590199,47.484726,46.33590199,46.56566621,104000
20/7/1994,46.79543043,47.94425444,46.79543043,47.94425444,431000
21/7/1994,47.71449022,47.71449022,44.72754953,47.25496178,107000
22/7/1994,47.25496178,47.484726,47.25496178,47.25496178,67000
26/7/1994,47.484726,47.71449022,47.25496178,47.71449022,122000
27/7/1994,47.71449022,49.5526069,47.71449022,49.3228456,219000
28/7/1994,49.5526069,49.5526069,49.3228456,49.3228456,12000
29/7/1994,49.09307846,49.3228456,47.94425444,49.09307846,417000
1/8/1994,48.86331424,48.86331424,47.94425444,48.86331424,1138000
2/8/1994,48.86331424,49.78237404,48.86331424,49.3228456,354000
3/8/1994,49.5526069,49.5526069,49.09307846,49.09307846,650000
4/8/1994,49.5526069,49.78237404,49.09307846,49.09307846,315000
5/8/1994,49.09307846,49.5526069,49.09307846,49.5526069,397000
8/8/1994,49.5526069,49.5526069,49.09307846,49.09307846,147000
9/8/1994,49.09307846,49.5526069,48.86331424,49.09307846,138000
10/8/1994,49.09307846,49.3228456,48.86331424,49.09307846,200000
11/8/1994,49.09307846,49.3228456,48.63355002,48.63355002,479000
15/8/1994,48.63355002,49.09307846,48.63355002,48.86331424,426000
16/8/1994,48.86331424,49.09307846,48.86331424,49.09307846,272000
